Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
13	IFT88	2.98E-05	6.90E-06	4.28E-06	2.51E-06	1.86E-05	5.66E-06	1.74E-05	1.52E-05	1.81E-06	1.74E-05	1.53E-05	1.06E-06	1.42E-06	1.83E-08	0	0	5.66E-06
13	IL17D	1.92E-05	6.78E-06	5.31E-07	2.92E-07	1.19E-05	9.82E-07	9.01E-06	7.03E-06	8.87E-07	9.01E-06	7.03E-06	8.41E-08	1.91E-07	1.67E-08	9.75E-08	6.40E-08	1.02E-06
13	ING1	3.59E-05	1.16E-05	2.92E-06	1.43E-06	2.14E-05	1.40E-06	1.27E-05	9.70E-06	1.06E-07	1.28E-05	9.75E-06	2.25E-07	1.19E-06	1.98E-08	7.75E-06	1.34E-06	7.81E-06
13	INTS6	3.36E-05	7.87E-06	4.50E-06	2.44E-06	2.12E-05	2.17E-06	2.08E-05	1.84E-05	1.64E-06	2.08E-05	1.84E-05	7.77E-07	1.64E-06	2.74E-08	8.03E-06	2.00E-06	8.20E-06
13	IPO5	4.49E-05	1.20E-05	4.99E-06	2.96E-06	2.79E-05	4.12E-06	2.75E-05	2.53E-05	3.55E-06	2.75E-05	2.53E-05	1.32E-06	1.62E-06	1.75E-08	3.18E-06	7.27E-07	6.57E-06
13	IRS2	0.000120655	4.58E-05	3.47E-06	1.57E-06	7.14E-05	5.49E-06	5.42E-05	4.06E-05	9.68E-07	5.42E-05	4.06E-05	4.19E-08	1.51E-06	1.75E-08	0	0	5.49E-06
13	ITGBL1	2.50E-05	7.06E-06	2.47E-06	1.36E-06	1.55E-05	8.71E-06	1.40E-05	1.24E-05	2.27E-06	1.40E-05	1.26E-05	4.62E-07	8.88E-07	1.29E-08	0	0	8.71E-06
13	ITM2B	1.13E-05	3.20E-06	8.73E-07	5.10E-07	7.26E-06	1.22E-06	7.10E-06	6.08E-06	5.01E-07	7.10E-06	6.08E-06	2.04E-07	2.91E-07	1.54E-08	0	0	1.22E-06
13	KATNAL1	1.83E-05	4.16E-06	2.11E-06	1.16E-06	1.21E-05	8.77E-06	1.17E-05	1.07E-05	1.99E-06	1.17E-05	1.08E-05	3.88E-07	7.58E-07	1.55E-08	0	0	8.77E-06
13	KBTBD6	3.20E-05	8.51E-06	2.27E-06	1.02E-06	2.12E-05	3.41E-06	1.83E-05	1.44E-05	0	1.83E-05	1.44E-05	0	1.00E-06	1.75E-08	8.36E-06	3.01E-06	8.75E-06
13	KBTBD7	3.26E-05	8.45E-06	2.77E-06	1.24E-06	2.14E-05	3.31E-06	1.98E-05	1.59E-05	1.20E-08	1.98E-05	1.59E-05	0	1.22E-06	1.37E-08	1.27E-06	6.21E-07	3.96E-06
13	KCNRG	1.17E-05	2.96E-06	1.08E-06	5.48E-07	7.66E-06	5.23E-07	4.71E-06	3.15E-06	3.04E-08	4.71E-06	3.29E-06	8.30E-08	4.24E-07	4.08E-08	0	0	5.23E-07
13	KCTD12	2.94E-05	1.04E-05	1.01E-06	4.60E-07	1.80E-05	2.32E-06	1.80E-05	1.69E-05	4.14E-06	1.80E-05	1.69E-05	0	4.42E-07	1.75E-08	7.16E-06	1.98E-06	7.50E-06
13	KCTD4	9.71E-06	2.52E-06	1.11E-06	5.00E-07	6.08E-06	4.35E-07	5.92E-06	5.25E-06	1.59E-07	5.92E-06	5.25E-06	0	4.86E-07	1.38E-08	0	0	4.35E-07
13	KDELC1	2.16E-05	6.17E-06	2.14E-06	1.19E-06	1.33E-05	1.63E-06	1.23E-05	1.05E-05	1.56E-06	1.23E-05	1.05E-05	4.11E-07	7.58E-07	2.03E-08	0	0	1.63E-06
13	KL	5.59E-05	1.76E-05	3.51E-06	1.66E-06	3.48E-05	4.10E-06	2.84E-05	2.30E-05	2.22E-06	2.84E-05	2.30E-05	1.65E-07	1.47E-06	2.45E-08	5.26E-06	1.73E-06	7.63E-06
13	KLF12	1.96E-05	5.50E-06	1.36E-06	7.64E-07	1.28E-05	4.19E-07	1.27E-05	1.20E-05	1.99E-06	1.27E-05	1.20E-05	2.71E-07	4.76E-07	1.75E-08	4.64E-06	4.17E-07	4.64E-06
13	KLF5	2.55E-05	8.24E-06	1.81E-06	8.81E-07	1.55E-05	2.89E-07	1.46E-05	1.21E-05	1.33E-06	1.46E-05	1.21E-05	1.24E-07	7.41E-07	1.68E-08	3.22E-06	2.89E-07	3.22E-06
13	KLHL1	2.86E-05	7.71E-06	3.04E-06	1.59E-06	1.78E-05	6.76E-06	1.69E-05	1.46E-05	1.69E-06	1.69E-05	1.46E-05	4.11E-07	1.16E-06	1.80E-08	0	0	6.76E-06
13	KPNA3	1.88E-05	4.82E-06	2.17E-06	1.39E-06	1.18E-05	4.60E-06	1.18E-05	1.13E-05	1.47E-06	1.18E-05	1.13E-05	7.56E-07	6.21E-07	1.21E-08	6.01E-06	3.83E-06	6.79E-06
13	LACC1	1.58E-05	3.81E-06	1.58E-06	8.55E-07	1.04E-05	8.28E-07	7.85E-06	6.28E-06	5.67E-07	7.85E-06	6.28E-06	2.24E-07	5.81E-07	4.97E-08	0	0	8.28E-07
13	LAMP1	2.35E-05	7.82E-06	1.28E-06	7.63E-07	1.44E-05	4.85E-07	8.93E-06	6.86E-06	1.93E-07	8.94E-06	6.87E-06	3.32E-07	4.13E-07	1.80E-08	0	0	4.85E-07
13	LATS2	6.57E-05	2.20E-05	3.71E-06	1.80E-06	4.00E-05	2.20E-06	2.95E-05	2.35E-05	1.30E-06	2.95E-05	2.35E-05	2.48E-07	1.53E-06	2.04E-08	6.10E-07	7.99E-08	2.73E-06
13	LCP1	2.32E-05	6.11E-06	2.56E-06	1.48E-06	1.45E-05	1.12E-05	1.41E-05	1.30E-05	1.79E-06	1.42E-05	1.34E-05	6.02E-07	8.63E-07	1.76E-08	0	0	1.12E-05
13	LHFP	8.77E-06	2.51E-06	6.65E-07	3.51E-07	5.60E-06	1.97E-06	5.42E-06	4.86E-06	4.82E-07	5.42E-06	4.86E-06	8.31E-08	2.51E-07	1.67E-08	0	0	1.97E-06
13	LIG4	3.14E-05	7.35E-06	2.86E-06	1.31E-06	2.12E-05	4.27E-06	1.73E-05	1.40E-05	2.76E-07	1.73E-05	1.40E-05	6.14E-08	1.24E-06	1.21E-08	0	0	4.27E-06
13	LINC00282	8.72E-06	2.96E-06	6.12E-07	3.62E-07	5.15E-06	0	1.36E-06	1.28E-08	0	1.36E-06	1.28E-08	1.43E-07	2.00E-07	1.94E-08	0	0	0
13	LINC00371	1.62E-05	4.54E-06	1.67E-06	8.19E-07	9.95E-06	0	4.20E-06	7.79E-07	0	4.20E-06	7.79E-07	1.23E-07	6.77E-07	1.93E-08	0	0	0
13	LINC00452	1.24E-05	3.66E-06	8.73E-07	5.01E-07	7.85E-06	0	1.02E-08	0	0	1.02E-08	0	1.84E-07	2.97E-07	2.03E-08	0	0	0
13	LMO7	6.89E-05	1.64E-05	8.16E-06	4.38E-06	4.44E-05	2.67E-06	3.28E-05	2.48E-05	3.22E-06	3.31E-05	2.56E-05	1.33E-06	3.02E-06	3.81E-08	0	0	2.67E-06
13	LMO7DN	6.02E-06	1.96E-06	5.78E-07	3.34E-07	3.49E-06	0	1.22E-06	3.41E-08	0	1.22E-06	3.41E-08	1.22E-07	1.95E-07	1.74E-08	0	0	0
13	LNX2	2.87E-05	7.70E-06	3.39E-06	1.71E-06	1.76E-05	1.25E-06	1.51E-05	1.32E-05	1.06E-06	1.51E-05	1.32E-05	3.44E-07	1.34E-06	2.53E-08	1.34E-06	1.95E-07	2.40E-06
13	LOC100129307	1.73E-05	4.74E-06	1.07E-06	4.84E-07	1.15E-05	0	0	0	0	0	0	0	4.71E-07	1.37E-08	0	0	0
13	LOC101928841	8.42E-05	2.49E-05	5.04E-06	2.26E-06	5.43E-05	0	2.24E-06	1.95E-07	0	2.24E-06	1.95E-07	1.85E-08	2.22E-06	1.76E-08	0	0	0
13	LPAR6	1.20E-05	3.08E-06	1.06E-06	4.80E-07	7.84E-06	1.24E-06	7.02E-06	5.86E-06	5.62E-07	7.02E-06	5.86E-06	0	4.63E-07	1.68E-08	0	0	1.24E-06
13	LRCH1	3.67E-05	1.08E-05	3.52E-06	2.03E-06	2.23E-05	4.14E-06	2.02E-05	1.73E-05	1.96E-06	2.02E-05	1.73E-05	8.01E-07	1.19E-06	4.16E-08	0	0	4.14E-06
13	LRRC63	1.90E-05	4.35E-06	2.29E-06	1.22E-06	1.23E-05	1.42E-07	5.50E-06	3.98E-06	1.19E-07	5.50E-06	3.98E-06	3.44E-07	8.53E-07	2.46E-08	0	0	1.42E-07
13	MAB21L1	2.15E-05	7.02E-06	1.52E-06	6.86E-07	1.30E-05	1.50E-08	1.29E-05	1.27E-05	4.96E-06	1.29E-05	1.27E-05	0	6.67E-07	1.89E-08	8.27E-07	1.50E-08	8.27E-07
13	MBNL2	1.96E-05	5.97E-06	1.28E-06	7.50E-07	1.23E-05	3.47E-07	1.22E-05	1.08E-05	1.66E-06	1.22E-05	1.08E-05	2.92E-07	4.27E-07	3.10E-08	3.54E-06	2.96E-07	3.59E-06
13	MCF2L	7.36E-05	2.42E-05	5.33E-06	3.31E-06	4.40E-05	8.11E-06	3.25E-05	2.70E-05	1.39E-06	3.26E-05	2.71E-05	1.66E-06	1.61E-06	3.71E-08	0	0	8.11E-06
13	MED4	1.07E-05	2.80E-06	1.34E-06	7.44E-07	6.53E-06	3.13E-07	6.26E-06	5.70E-06	5.71E-07	6.26E-06	5.70E-06	2.49E-07	4.80E-07	1.55E-08	0	0	3.13E-07
13	MEDAG	1.56E-05	4.94E-06	1.21E-06	6.41E-07	9.46E-06	1.80E-08	8.19E-06	6.72E-06	1.70E-07	8.19E-06	6.72E-06	1.67E-07	4.54E-07	1.98E-08	0	0	1.80E-08
13	METTL21C	1.09E-05	3.31E-06	8.97E-07	4.75E-07	6.69E-06	2.30E-07	4.51E-06	3.50E-06	3.40E-07	4.51E-06	3.50E-06	1.25E-07	3.38E-07	1.27E-08	0	0	2.30E-07
13	MICU2	1.98E-05	5.00E-06	2.57E-06	1.46E-06	1.22E-05	2.18E-06	9.36E-06	6.94E-06	5.83E-07	9.36E-06	6.95E-06	5.59E-07	8.88E-07	1.21E-08	0	0	2.18E-06
13	MIPEP	3.26E-05	8.20E-06	3.67E-06	2.11E-06	2.07E-05	7.03E-07	1.76E-05	1.48E-05	2.14E-06	1.76E-05	1.48E-05	8.50E-07	1.24E-06	1.85E-08	0	0	7.03E-07
13	MLNR	3.62E-05	1.27E-05	1.21E-06	6.35E-07	2.23E-05	1.77E-06	1.61E-05	1.33E-05	9.49E-07	1.61E-05	1.33E-05	1.54E-07	4.62E-07	1.91E-08	0	0	1.77E-06
13	MPHOSPH8	3.47E-05	1.04E-05	2.99E-06	1.70E-06	2.12E-05	1.80E-06	1.54E-05	1.24E-05	9.85E-07	1.54E-05	1.24E-05	6.45E-07	1.03E-06	2.02E-08	0	0	1.80E-06
13	MRPL57	8.50E-06	2.51E-06	2.87E-07	1.45E-07	5.70E-06	8.15E-08	3.45E-06	2.64E-06	1.27E-07	3.45E-06	2.64E-06	1.85E-08	1.14E-07	1.27E-08	2.42E-08	0	1.06E-07
13	MRPS31	1.54E-05	3.67E-06	1.85E-06	9.69E-07	9.83E-06	2.95E-07	5.76E-06	4.10E-06	1.80E-07	5.76E-06	4.10E-06	2.51E-07	7.06E-07	1.19E-08	0	0	2.95E-07
13	MTIF3	1.01E-05	2.37E-06	1.47E-06	7.16E-07	6.25E-06	7.17E-08	3.32E-06	2.60E-06	4.47E-08	3.32E-06	2.60E-06	1.01E-07	6.01E-07	1.36E-08	0	0	7.17E-08
13	MTMR6	2.32E-05	5.65E-06	3.06E-06	1.66E-06	1.45E-05	9.69E-06	1.33E-05	1.10E-05	9.47E-07	1.33E-05	1.14E-05	5.22E-07	1.12E-06	1.90E-08	0	0	9.69E-06
13	MTRF1	1.78E-05	4.04E-06	2.94E-06	1.51E-06	1.09E-05	6.57E-07	8.89E-06	7.68E-06	9.67E-07	8.89E-06	7.68E-06	3.48E-07	1.14E-06	1.83E-08	0	0	6.57E-07
13	MTUS2	6.01E-05	1.74E-05	3.84E-06	2.10E-06	3.89E-05	1.33E-06	2.38E-05	1.95E-05	9.33E-07	2.38E-05	1.95E-05	6.75E-07	1.40E-06	2.59E-08	0	0	1.33E-06
13	MYCBP2	0.000176091	4.42E-05	2.06E-05	1.11E-05	0.00011136	8.14E-06	0.000109708	0.000101739	1.21E-05	0.00010971	0.000101754	3.47E-06	7.59E-06	1.87E-08	1.01E-05	1.37E-06	1.69E-05
13	MYO16	9.73E-05	3.11E-05	8.12E-06	4.40E-06	5.80E-05	1.63E-05	4.12E-05	3.25E-05	1.48E-06	4.14E-05	3.34E-05	1.41E-06	2.97E-06	1.87E-08	1.88E-07	1.32E-07	1.64E-05
13	MZT1	5.11E-06	1.72E-06	2.14E-07	1.53E-07	3.18E-06	1.23E-07	3.12E-06	2.86E-06	3.26E-07	3.12E-06	2.86E-06	8.54E-08	4.87E-08	1.93E-08	0	0	1.23E-07
13	N4BP2L1	1.28E-05	3.03E-06	1.53E-06	8.63E-07	8.21E-06	6.34E-08	6.79E-06	5.54E-06	3.52E-07	6.79E-06	5.54E-06	2.47E-07	5.35E-07	8.06E-08	2.81E-08	9.09E-10	9.05E-08
13	N4BP2L2	3.99E-05	9.66E-06	4.00E-06	2.00E-06	2.62E-05	5.06E-07	9.41E-06	5.10E-06	2.99E-07	9.42E-06	5.27E-06	3.68E-07	1.60E-06	2.76E-08	0	0	5.06E-07
13	NAA16	3.08E-05	7.19E-06	3.89E-06	2.17E-06	1.97E-05	3.57E-06	1.83E-05	1.57E-05	1.10E-06	1.83E-05	1.57E-05	7.53E-07	1.37E-06	4.35E-08	0	0	3.57E-06
13	NALCN	8.13E-05	2.15E-05	8.42E-06	4.80E-06	5.14E-05	4.91E-05	4.92E-05	4.62E-05	7.27E-06	4.97E-05	4.92E-05	1.89E-06	2.89E-06	1.73E-08	1.64E-05	1.64E-05	4.91E-05
13	NAXD	2.49E-05	7.12E-06	1.95E-06	1.11E-06	1.59E-05	7.15E-07	8.78E-06	6.30E-06	1.54E-07	8.78E-06	6.31E-06	4.02E-07	6.73E-07	3.06E-08	0	0	7.15E-07
13	NBEA	0.000116016	2.85E-05	1.33E-05	7.30E-06	7.42E-05	1.00E-05	7.14E-05	6.54E-05	8.68E-06	7.14E-05	6.54E-05	2.48E-06	4.81E-06	1.67E-08	1.00E-05	2.35E-06	1.77E-05
13	NDFIP2	1.93E-05	6.28E-06	1.24E-06	7.15E-07	1.18E-05	1.39E-06	9.05E-06	6.64E-06	7.31E-07	9.05E-06	6.64E-06	2.71E-07	4.24E-07	2.05E-08	2.51E-06	1.08E-06	2.82E-06
13	NEK3	1.95E-05	4.78E-06	2.65E-06	1.58E-06	1.20E-05	1.49E-06	9.03E-06	7.36E-06	3.99E-07	9.03E-06	7.36E-06	7.02E-07	8.59E-07	1.84E-08	0	0	1.49E-06
13	NEK5	2.72E-05	6.62E-06	3.67E-06	2.16E-06	1.69E-05	1.49E-06	1.00E-05	7.80E-06	4.00E-07	1.00E-05	7.80E-06	9.23E-07	1.21E-06	2.10E-08	0	0	1.49E-06
13	NHLRC3	1.30E-05	3.35E-06	1.53E-06	8.25E-07	8.12E-06	3.42E-06	6.34E-06	5.21E-06	3.95E-07	6.35E-06	5.30E-06	2.41E-07	5.66E-07	1.82E-08	0	0	3.42E-06
13	NUDT15	8.45E-06	2.21E-06	7.26E-07	3.80E-07	5.51E-06	1.43E-07	3.92E-06	2.91E-06	2.55E-07	3.92E-06	2.91E-06	6.27E-08	2.77E-07	4.12E-08	0	0	1.43E-07
13	NUFIP1	2.20E-05	6.52E-06	2.13E-06	1.16E-06	1.34E-05	4.66E-07	8.96E-06	6.63E-06	2.75E-07	8.96E-06	6.63E-06	3.68E-07	7.71E-07	2.39E-08	0	0	4.66E-07
13	NUP58	2.21E-05	6.44E-06	1.99E-06	1.23E-06	1.36E-05	4.01E-07	1.28E-05	1.09E-05	5.56E-07	1.28E-05	1.09E-05	6.04E-07	6.09E-07	1.83E-08	0	0	4.01E-07
13	OLFM4	2.01E-05	5.52E-06	1.72E-06	8.66E-07	1.29E-05	5.30E-06	7.90E-06	6.24E-06	1.01E-07	8.08E-06	6.90E-06	1.65E-07	6.87E-07	1.33E-08	0	0	5.30E-06
13	OXGR1	1.30E-05	3.55E-06	1.07E-06	5.03E-07	8.38E-06	7.90E-07	6.17E-06	4.87E-06	8.01E-08	6.17E-06	4.88E-06	3.45E-08	4.53E-07	1.54E-08	0	0	7.90E-07
13	PABPC3	3.03E-05	7.60E-06	2.77E-06	1.24E-06	1.99E-05	1.29E-06	1.50E-05	1.00E-05	0	1.50E-05	1.01E-05	0	1.23E-06	1.21E-08	0	0	1.29E-06
13	PAN3	4.03E-05	1.18E-05	3.86E-06	2.14E-06	2.47E-05	4.93E-07	2.45E-05	2.26E-05	2.44E-06	2.45E-05	2.26E-05	7.37E-07	1.38E-06	1.99E-08	4.58E-06	3.59E-07	4.71E-06
13	PARP4	6.65E-05	1.83E-05	6.64E-06	3.71E-06	4.16E-05	1.73E-06	2.40E-05	1.92E-05	7.92E-07	2.40E-05	1.92E-05	1.35E-06	2.35E-06	1.24E-08	0	0	1.73E-06
13	PCCA	3.15E-05	8.36E-06	3.21E-06	1.97E-06	1.99E-05	1.19E-05	1.76E-05	1.49E-05	2.19E-06	1.76E-05	1.57E-05	9.52E-07	9.93E-07	2.30E-08	0	0	1.19E-05
13	PCDH17	7.64E-05	2.64E-05	2.92E-06	1.38E-06	4.71E-05	6.75E-06	4.66E-05	4.43E-05	6.09E-06	4.66E-05	4.43E-05	1.27E-07	1.23E-06	1.75E-08	0	0	6.75E-06
13	PCDH20	3.89E-05	1.12E-05	2.77E-06	1.27E-06	2.50E-05	3.47E-06	2.27E-05	1.88E-05	4.77E-07	2.27E-05	1.88E-05	4.21E-08	1.21E-06	1.90E-08	0	0	3.47E-06
13	PCDH8	9.19E-05	3.29E-05	2.71E-06	1.26E-06	5.63E-05	1.00E-05	5.43E-05	4.99E-05	7.03E-06	5.43E-05	4.99E-05	8.47E-08	1.16E-06	1.38E-08	0	0	1.00E-05
13	PCDH9	4.72E-05	1.32E-05	3.19E-06	1.49E-06	3.08E-05	3.46E-06	3.04E-05	2.80E-05	9.56E-07	3.04E-05	2.81E-05	1.06E-07	1.36E-06	2.49E-08	0	0	3.46E-06
13	PCID2	2.27E-05	5.88E-06	2.61E-06	1.58E-06	1.43E-05	1.77E-06	1.05E-05	9.36E-06	4.65E-07	1.05E-05	9.36E-06	7.07E-07	8.24E-07	5.07E-08	1.50E-06	6.37E-07	2.63E-06
13	PCOTH	5.35E-06	1.31E-06	7.43E-07	3.63E-07	3.30E-06	1.47E-06	2.15E-06	1.71E-06	0	2.23E-06	1.89E-06	4.17E-08	3.04E-07	1.67E-08	1.19E-06	9.64E-07	1.69E-06
13	PDS5B	5.27E-05	1.20E-05	7.18E-06	4.08E-06	3.36E-05	2.09E-06	3.25E-05	3.02E-05	3.74E-06	3.25E-05	3.02E-05	1.58E-06	2.48E-06	2.30E-08	5.32E-06	1.75E-06	5.65E-06
13	PDX1	2.61E-05	9.59E-06	1.38E-06	6.50E-07	1.52E-05	7.24E-06	1.33E-05	1.02E-05	1.55E-06	1.33E-05	1.04E-05	4.16E-08	5.85E-07	2.34E-08	4.89E-06	4.58E-06	7.55E-06
13	PHF11	1.36E-05	4.03E-06	1.41E-06	8.53E-07	8.21E-06	8.08E-07	3.79E-06	2.62E-06	8.48E-08	3.79E-06	2.62E-06	3.91E-07	4.45E-07	1.75E-08	0	0	8.08E-07
13	PIBF1	3.01E-05	6.29E-06	5.47E-06	2.84E-06	1.83E-05	2.48E-08	1.61E-05	1.37E-05	2.08E-06	1.61E-05	1.37E-05	7.16E-07	2.10E-06	1.88E-08	0	0	2.48E-08
13	POLR1D	1.13E-05	2.76E-06	1.22E-06	6.19E-07	7.31E-06	2.45E-06	6.12E-06	5.09E-06	3.29E-07	6.12E-06	5.09E-06	1.01E-07	4.82E-07	3.64E-08	0	0	2.45E-06
13	POMP	4.80E-06	1.19E-06	5.14E-07	3.52E-07	3.09E-06	6.60E-07	3.05E-06	2.84E-06	4.06E-07	3.05E-06	2.84E-06	2.09E-07	1.29E-07	1.35E-08	0	0	6.60E-07
13	POSTN	3.23E-05	7.92E-06	3.86E-06	2.35E-06	2.06E-05	1.48E-05	1.93E-05	1.72E-05	1.91E-06	1.94E-05	1.76E-05	1.12E-06	1.21E-06	1.75E-08	0	0	1.48E-05
13	POU4F1	4.14E-05	1.68E-05	7.16E-07	3.51E-07	2.39E-05	7.63E-06	2.05E-05	1.57E-05	2.13E-06	2.09E-05	1.64E-05	4.25E-08	2.92E-07	1.68E-08	0	0	7.63E-06
13	PROSER1	3.54E-05	1.05E-05	2.43E-06	1.42E-06	2.24E-05	0	1.66E-05	1.32E-05	7.65E-07	1.66E-05	1.32E-05	5.95E-07	8.07E-07	1.75E-08	0	0	0
13	PROZ	2.20E-05	6.65E-06	1.93E-06	1.04E-06	1.34E-05	6.79E-06	6.19E-06	3.96E-06	3.90E-08	7.67E-06	7.05E-06	3.26E-07	7.05E-07	1.33E-08	0	0	6.79E-06
13	PRR20A	6.82E-05	2.06E-05	4.60E-06	2.26E-06	4.30E-05	0	5.30E-06	7.55E-08	0	5.30E-06	7.55E-08	2.98E-07	1.87E-06	9.07E-08	0	0	0
13	PRR20B	6.82E-05	2.06E-05	4.60E-06	2.26E-06	4.30E-05	0	5.30E-06	7.55E-08	0	5.30E-06	7.55E-08	2.98E-07	1.87E-06	9.07E-08	0	0	0
13	PRR20C	6.82E-05	2.06E-05	4.60E-06	2.26E-06	4.30E-05	0	5.30E-06	7.55E-08	0	5.30E-06	7.55E-08	2.98E-07	1.87E-06	9.07E-08	0	0	0
13	PRR20D	6.82E-05	2.06E-05	4.60E-06	2.26E-06	4.30E-05	0	5.30E-06	7.55E-08	0	5.30E-06	7.55E-08	2.98E-07	1.87E-06	9.07E-08	0	0	0
13	PRR20E	6.82E-05	2.06E-05	4.60E-06	2.26E-06	4.30E-05	0	5.30E-06	7.55E-08	0	5.30E-06	7.55E-08	2.98E-07	1.87E-06	9.07E-08	0	0	0
13	PSPC1	2.75E-05	6.98E-06	2.22E-06	1.24E-06	1.83E-05	6.30E-08	1.74E-05	1.53E-05	1.60E-06	1.74E-05	1.53E-05	4.50E-07	7.80E-07	1.21E-08	7.03E-06	6.30E-08	7.03E-06
13	RAB20	1.28E-05	4.02E-06	5.02E-07	2.58E-07	8.26E-06	2.62E-06	6.48E-06	5.74E-06	6.09E-07	6.48E-06	5.74E-06	4.24E-08	1.96E-07	1.94E-08	0	0	2.62E-06
13	RAP2A	1.14E-05	3.88E-06	5.27E-07	2.71E-07	6.97E-06	3.43E-06	6.94E-06	6.68E-06	4.37E-07	6.94E-06	6.68E-06	4.18E-08	2.05E-07	2.37E-08	4.82E-06	3.14E-06	5.11E-06
13	RASA3	4.91E-05	1.59E-05	3.30E-06	2.19E-06	2.99E-05	1.04E-05	2.72E-05	2.44E-05	8.85E-07	2.73E-05	2.48E-05	1.28E-06	8.91E-07	1.21E-08	0	0	1.04E-05
13	RASL11A	1.33E-05	4.05E-06	8.36E-07	4.65E-07	8.43E-06	3.16E-06	7.16E-06	6.40E-06	5.07E-07	7.17E-06	6.41E-06	1.51E-07	2.97E-07	1.77E-08	0	0	3.16E-06
13	RB1	3.80E-05	9.07E-06	6.10E-06	3.44E-06	2.29E-05	1.31E-05	2.10E-05	1.77E-05	2.14E-06	2.10E-05	1.79E-05	1.28E-06	2.13E-06	2.31E-08	0	0	1.31E-05
13	RBM26	3.81E-05	8.43E-06	5.72E-06	3.03E-06	2.39E-05	3.33E-06	2.37E-05	2.24E-05	2.67E-06	2.37E-05	2.24E-05	8.51E-07	2.15E-06	2.68E-08	0	0	3.33E-06
13	RCBTB1	2.33E-05	7.04E-06	2.19E-06	1.22E-06	1.41E-05	4.86E-06	1.38E-05	1.26E-05	9.45E-07	1.38E-05	1.26E-05	4.31E-07	7.74E-07	1.67E-08	0	0	4.86E-06
13	RCBTB2	2.49E-05	6.63E-06	2.27E-06	1.31E-06	1.60E-05	6.21E-06	1.48E-05	1.27E-05	8.70E-07	1.48E-05	1.27E-05	5.16E-07	7.71E-07	1.89E-08	0	0	6.21E-06
13	RFC3	1.40E-05	3.22E-06	1.62E-06	9.33E-07	9.19E-06	2.04E-06	8.87E-06	8.26E-06	1.29E-06	8.87E-06	8.26E-06	3.45E-07	5.52E-07	3.62E-08	0	0	2.04E-06
13	RFXAP	1.79E-05	6.53E-06	8.80E-07	4.47E-07	1.05E-05	0	7.17E-06	5.18E-06	5.84E-07	7.17E-06	5.18E-06	8.41E-08	3.46E-07	1.76E-08	3.56E-06	0	3.56E-06
13	RGCC	1.01E-05	3.82E-06	3.93E-07	2.74E-07	5.87E-06	2.01E-08	5.52E-06	4.76E-06	1.41E-06	5.52E-06	4.76E-06	1.61E-07	9.56E-08	1.74E-08	1.29E-07	0	1.49E-07
13	RNASEH2B	1.13E-05	3.00E-06	1.19E-06	7.88E-07	7.15E-06	4.96E-06	6.03E-06	4.49E-06	2.40E-07	6.13E-06	5.24E-06	4.30E-07	3.23E-07	3.60E-08	0	0	4.96E-06
13	RNF113B	2.11E-05	6.71E-06	8.09E-07	3.93E-07	1.35E-05	7.23E-07	8.80E-06	6.41E-06	0	8.80E-06	6.41E-06	4.16E-08	3.33E-07	1.81E-08	0	0	7.23E-07
13	RNF17	5.64E-05	1.44E-05	6.35E-06	3.67E-06	3.57E-05	9.61E-07	2.63E-05	1.96E-05	9.36E-07	2.63E-05	1.96E-05	1.51E-06	2.14E-06	1.82E-08	0	0	9.61E-07
13	RNF219	2.43E-05	6.16E-06	2.46E-06	1.22E-06	1.56E-05	1.79E-07	1.37E-05	1.10E-05	7.18E-07	1.37E-05	1.10E-05	2.04E-07	9.95E-07	1.80E-08	0	0	1.79E-07
13	RNF6	2.95E-05	5.97E-06	4.87E-06	2.27E-06	1.86E-05	4.72E-07	1.36E-05	1.08E-05	4.85E-07	1.36E-05	1.08E-05	1.65E-07	2.08E-06	2.99E-08	0	0	4.72E-07
13	RPL21	6.35E-06	1.24E-06	1.04E-06	5.76E-07	4.07E-06	7.81E-07	4.06E-06	3.96E-06	1.12E-07	4.06E-06	3.96E-06	1.83E-07	3.75E-07	1.85E-08	5.32E-07	3.26E-07	9.87E-07
13	RUBCNL	2.85E-05	6.94E-06	3.60E-06	1.97E-06	1.80E-05	1.06E-06	8.78E-06	6.83E-06	6.23E-07	8.78E-06	6.84E-06	6.22E-07	1.30E-06	4.69E-08	0	0	1.06E-06
13	RXFP2	2.84E-05	7.35E-06	3.32E-06	1.87E-06	1.77E-05	2.96E-06	1.51E-05	1.21E-05	7.36E-07	1.51E-05	1.23E-05	6.86E-07	1.16E-06	1.81E-08	0	0	2.96E-06
13	SACS	0.000160273	4.14E-05	1.58E-05	7.24E-06	0.000103006	5.41E-05	9.18E-05	7.60E-05	1.56E-06	9.21E-05	7.88E-05	3.59E-07	6.87E-06	1.75E-08	0	0	5.41E-05
13	SAP18	9.90E-06	2.65E-06	8.22E-07	4.42E-07	6.42E-06	8.71E-07	6.26E-06	5.69E-06	4.41E-07	6.26E-06	5.69E-06	1.26E-07	3.04E-07	1.22E-08	1.42E-06	5.50E-07	1.75E-06
