Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	Mis_MetaSVM_or_CADD30	SpliceSite	StopGain	StopLoss
11	OR5P2	2.46E-05	6.89E-06	1.31E-06	6.12E-07	1.64E-05	5.46E-07	7.95E-06	6.81E-06	1.62E-08	7.95E-06	6.82E-06	5.46E-07	0	5.56E-07	5.51E-08
11	OR5P3	2.24E-05	6.13E-06	9.77E-07	4.57E-07	1.53E-05	4.73E-07	8.88E-06	7.06E-06	1.05E-07	8.88E-06	7.06E-06	5.63E-07	0	4.16E-07	4.15E-08
11	OR10A6	2.47E-05	6.19E-06	3.26E-06	1.47E-06	1.52E-05	4.00E-07	7.90E-06	6.22E-06	1.84E-07	7.91E-06	6.23E-06	4.06E-07	0	1.43E-06	4.24E-08
11	OR10A3	2.50E-05	6.63E-06	2.96E-06	1.34E-06	1.54E-05	3.85E-07	8.41E-06	6.92E-06	5.55E-08	8.41E-06	6.92E-06	4.17E-07	0	1.30E-06	4.44E-08
11	NLRP10	5.52E-05	1.58E-05	3.91E-06	1.81E-06	3.56E-05	3.68E-06	1.41E-05	1.12E-05	1.47E-08	1.42E-05	1.14E-05	3.70E-06	9.20E-08	1.68E-06	4.02E-08
11	EIF3F	4.35E-05	1.44E-05	2.92E-06	1.68E-06	2.62E-05	1.47E-06	2.17E-05	1.85E-05	3.63E-06	2.17E-05	1.85E-05	4.19E-06	6.47E-07	9.95E-07	3.84E-08
11	TUB	6.48E-05	1.72E-05	5.37E-06	3.47E-06	4.21E-05	2.45E-05	3.80E-05	3.39E-05	1.53E-05	3.82E-05	3.46E-05	2.52E-05	1.90E-06	1.53E-06	4.48E-08
11	RIC3	3.55E-05	9.25E-06	3.58E-06	1.91E-06	2.26E-05	2.95E-07	1.54E-05	1.40E-05	3.87E-06	1.54E-05	1.40E-05	4.01E-06	5.03E-07	1.33E-06	7.14E-08
11	LMO1	1.89E-05	5.40E-06	1.53E-06	8.78E-07	1.19E-05	6.31E-06	1.17E-05	1.08E-05	4.22E-06	1.17E-05	1.08E-05	7.48E-06	3.25E-07	5.22E-07	3.12E-08
11	STK33	3.94E-05	1.01E-05	4.19E-06	2.43E-06	2.50E-05	4.30E-06	1.63E-05	1.37E-05	2.99E-06	1.63E-05	1.37E-05	5.56E-06	9.92E-07	1.41E-06	2.70E-08
11	TRIM66	9.99E-05	2.56E-05	1.14E-05	6.06E-06	6.29E-05	4.40E-06	4.65E-05	4.06E-05	8.13E-06	4.65E-05	4.07E-05	1.11E-05	1.72E-06	4.30E-06	3.85E-08
11	RPL27A	1.62E-05	4.35E-06	1.27E-06	7.82E-07	1.06E-05	3.73E-06	1.03E-05	9.75E-06	1.33E-06	1.03E-05	9.78E-06	3.77E-06	3.58E-07	3.90E-07	3.37E-08
11	DENND2B	0.000125353	3.35E-05	1.17E-05	6.16E-06	8.02E-05	5.24E-07	6.37E-05	5.75E-05	2.25E-05	6.37E-05	5.75E-05	2.28E-05	1.71E-06	4.42E-06	2.59E-08
11	AKIP1	2.20E-05	6.05E-06	1.75E-06	1.03E-06	1.42E-05	2.11E-07	9.49E-06	8.22E-06	1.08E-06	9.49E-06	8.22E-06	1.19E-06	3.98E-07	5.82E-07	4.56E-08
11	C11orf16	4.04E-05	1.17E-05	3.31E-06	1.74E-06	2.53E-05	1.16E-08	1.18E-05	8.94E-06	7.88E-08	1.18E-05	8.94E-06	9.04E-08	4.53E-07	1.25E-06	4.15E-08
11	ASCL3	1.75E-05	4.75E-06	1.19E-06	5.71E-07	1.16E-05	8.39E-06	7.96E-06	6.48E-06	2.04E-06	9.43E-06	8.72E-06	8.39E-06	4.03E-08	4.97E-07	3.39E-08
11	TMEM9B	2.12E-05	5.61E-06	2.06E-06	1.14E-06	1.35E-05	1.21E-06	1.29E-05	1.20E-05	2.58E-06	1.29E-05	1.20E-05	3.31E-06	3.69E-07	7.41E-07	2.77E-08
11	NRIP3	2.51E-05	6.61E-06	2.68E-06	1.52E-06	1.58E-05	0	1.44E-05	1.25E-05	3.31E-06	1.44E-05	1.25E-05	3.31E-06	5.49E-07	9.27E-07	4.16E-08
11	SCUBE2	0.000105895	2.88E-05	1.12E-05	6.13E-06	6.59E-05	2.66E-05	5.84E-05	5.18E-05	1.68E-05	5.84E-05	5.23E-05	3.28E-05	2.00E-06	4.07E-06	5.68E-08
11	DENND5A	0.000120163	3.16E-05	1.15E-05	6.55E-06	7.71E-05	3.30E-06	6.88E-05	6.13E-05	1.82E-05	6.88E-05	6.13E-05	1.94E-05	2.47E-06	3.99E-06	8.68E-08
11	TMEM41B	2.63E-05	7.43E-06	2.41E-06	1.39E-06	1.64E-05	1.78E-06	1.28E-05	1.06E-05	1.76E-06	1.28E-05	1.06E-05	2.84E-06	4.97E-07	8.23E-07	6.65E-08
11	IPO7	8.09E-05	1.90E-05	1.01E-05	5.71E-06	5.17E-05	9.17E-06	4.79E-05	4.27E-05	9.06E-06	4.79E-05	4.27E-05	1.35E-05	2.13E-06	3.55E-06	3.40E-08
11	ZNF143	5.61E-05	1.56E-05	5.07E-06	3.01E-06	3.55E-05	1.34E-06	3.38E-05	3.14E-05	7.77E-06	3.38E-05	3.14E-05	8.52E-06	1.34E-06	1.65E-06	2.65E-08
11	WEE1	8.28E-05	2.48E-05	7.47E-06	3.85E-06	5.05E-05	5.50E-06	4.19E-05	3.72E-05	1.04E-05	4.19E-05	3.72E-05	1.26E-05	9.21E-07	2.89E-06	3.67E-08
11	SWAP70	5.01E-05	1.19E-05	6.09E-06	3.29E-06	3.20E-05	3.80E-06	2.88E-05	2.63E-05	8.05E-06	2.88E-05	2.63E-05	1.06E-05	1.00E-06	2.24E-06	4.43E-08
11	SBF2-AS1	1.74E-07	0	1.74E-07	1.74E-07	0	0	0	0	0	0	0	0	1.74E-07	0	0
11	SBF2	0.000151612	3.73E-05	1.75E-05	9.92E-06	9.68E-05	3.32E-05	8.50E-05	7.53E-05	2.39E-05	8.53E-05	7.62E-05	4.37E-05	3.81E-06	6.07E-06	4.44E-08
11	ADM	2.97E-05	8.63E-06	2.15E-06	1.10E-06	1.90E-05	6.56E-07	1.50E-05	1.31E-05	5.88E-06	1.50E-05	1.31E-05	5.89E-06	2.20E-07	8.41E-07	3.82E-08
11	AMPD3	8.69E-05	2.47E-05	7.17E-06	4.16E-06	5.50E-05	3.17E-05	4.77E-05	4.36E-05	1.70E-05	4.79E-05	4.45E-05	3.31E-05	1.72E-06	2.40E-06	3.93E-08
11	MTRNR2L8	3.08E-06	6.46E-07	6.66E-07	3.26E-07	1.76E-06	0	1.15E-06	6.44E-07	0	1.15E-06	6.44E-07	0	0	2.72E-07	5.41E-08
11	RNF141	1.95E-05	4.58E-06	2.42E-06	1.33E-06	1.25E-05	2.50E-06	1.09E-05	9.78E-06	2.39E-06	1.09E-05	9.79E-06	3.73E-06	3.98E-07	8.75E-07	5.68E-08
11	IRAG1-AS1	9.06E-08	0	9.06E-08	9.06E-08	0	0	0	0	0	0	0	0	9.06E-08	0	0
11	LYVE1	2.60E-05	6.85E-06	2.59E-06	1.43E-06	1.65E-05	2.89E-08	8.98E-06	7.68E-06	6.26E-07	8.98E-06	7.68E-06	6.55E-07	4.56E-07	9.32E-07	4.15E-08
11	IRAG1	9.11E-05	2.56E-05	7.96E-06	4.61E-06	5.76E-05	0	4.56E-05	3.98E-05	1.22E-05	4.56E-05	3.98E-05	1.22E-05	1.88E-06	2.68E-06	4.16E-08
11	CTR9	0.000107458	2.67E-05	1.29E-05	6.97E-06	6.78E-05	9.44E-06	6.20E-05	5.57E-05	1.41E-05	6.20E-05	5.58E-05	1.96E-05	2.17E-06	4.77E-06	3.93E-08
11	EIF4G2	7.87E-05	1.92E-05	1.11E-05	6.12E-06	4.84E-05	3.26E-06	4.29E-05	3.87E-05	8.52E-06	4.29E-05	3.88E-05	1.06E-05	2.13E-06	3.96E-06	2.77E-08
11	ZBED5	5.46E-05	1.34E-05	5.69E-06	2.54E-06	3.55E-05	5.37E-08	2.30E-05	1.81E-05	0	2.30E-05	1.81E-05	5.37E-08	0	2.52E-06	2.65E-08
11	GALNT18	7.10E-05	2.07E-05	5.16E-06	2.83E-06	4.51E-05	8.57E-06	4.15E-05	3.87E-05	1.20E-05	4.15E-05	3.87E-05	1.58E-05	9.19E-07	1.87E-06	4.24E-08
11	CSNK2A3	3.93E-05	8.81E-06	6.79E-06	3.04E-06	2.37E-05	0	1.57E-05	1.33E-05	0	1.57E-05	1.33E-05	0	0	3.00E-06	3.12E-08
11	USP47	0.000108304	2.60E-05	1.31E-05	7.25E-06	6.93E-05	7.60E-06	6.18E-05	5.19E-05	1.14E-05	6.19E-05	5.25E-05	1.69E-05	2.51E-06	4.68E-06	6.25E-08
11	DKK3	4.22E-05	1.30E-05	3.38E-06	2.04E-06	2.58E-05	1.02E-06	1.80E-05	1.55E-05	4.75E-06	1.80E-05	1.55E-05	5.28E-06	9.34E-07	1.07E-06	4.15E-08
11	MICAL2	0.000125004	3.50E-05	9.77E-06	5.74E-06	8.02E-05	1.65E-05	6.63E-05	5.89E-05	2.14E-05	6.64E-05	5.91E-05	2.96E-05	2.39E-06	3.22E-06	1.25E-07
11	MICALCL	6.00E-05	1.60E-05	6.43E-06	3.25E-06	3.76E-05	1.17E-06	1.98E-05	1.54E-05	2.28E-06	1.98E-05	1.54E-05	2.77E-06	6.69E-07	2.55E-06	3.40E-08
11	PARVA	3.70E-05	1.01E-05	4.46E-06	2.61E-06	2.25E-05	7.28E-06	2.12E-05	1.93E-05	6.19E-06	2.13E-05	1.96E-05	1.01E-05	1.09E-06	1.48E-06	3.86E-08
11	TEAD1	4.09E-05	1.11E-05	4.33E-06	2.46E-06	2.54E-05	2.28E-06	2.43E-05	2.22E-05	5.87E-06	2.43E-05	2.22E-05	7.19E-06	9.21E-07	1.50E-06	3.64E-08
11	RASSF10	9.32E-05	3.00E-05	5.10E-06	2.29E-06	5.81E-05	0	1.75E-05	5.42E-07	0	1.75E-05	5.42E-07	0	0	2.25E-06	4.15E-08
11	ARNTL	6.07E-05	1.51E-05	7.24E-06	4.05E-06	3.83E-05	3.98E-06	3.40E-05	3.06E-05	7.56E-06	3.41E-05	3.07E-05	9.92E-06	1.47E-06	2.55E-06	2.99E-08
11	BTBD10	4.63E-05	9.46E-06	7.34E-06	3.67E-06	2.95E-05	1.03E-05	2.60E-05	2.30E-05	3.95E-06	2.60E-05	2.31E-05	1.10E-05	6.89E-07	2.94E-06	4.61E-08
11	PTH	1.10E-05	2.59E-06	1.17E-06	6.40E-07	7.24E-06	1.74E-06	3.81E-06	2.98E-06	1.27E-07	3.84E-06	3.10E-06	1.74E-06	1.79E-07	4.23E-07	3.83E-08
11	FAR1	4.36E-05	1.03E-05	5.14E-06	2.82E-06	2.81E-05	2.44E-06	2.47E-05	2.07E-05	4.53E-06	2.47E-05	2.07E-05	5.82E-06	9.23E-07	1.86E-06	3.64E-08
11	SPON1	9.77E-05	2.67E-05	1.07E-05	5.94E-06	6.04E-05	5.27E-06	4.81E-05	5.19E-06	0	4.89E-05	1.04E-05	5.27E-06	2.10E-06	3.80E-06	3.84E-08
11	RRAS2	2.18E-05	5.89E-06	1.85E-06	1.18E-06	1.40E-05	6.29E-06	1.17E-05	1.07E-05	2.13E-06	1.17E-05	1.07E-05	6.55E-06	6.03E-07	5.34E-07	4.26E-08
11	COPB1	7.72E-05	1.83E-05	9.40E-06	5.21E-06	4.95E-05	5.59E-06	4.70E-05	4.31E-05	1.60E-05	4.70E-05	4.31E-05	1.75E-05	1.81E-06	3.36E-06	4.02E-08
11	PSMA1	2.43E-05	5.40E-06	3.01E-06	1.82E-06	1.59E-05	2.07E-06	1.45E-05	1.34E-05	3.75E-06	1.45E-05	1.34E-05	4.89E-06	8.02E-07	9.51E-07	6.74E-08
11	PDE3B	0.000115015	3.30E-05	1.02E-05	5.31E-06	7.18E-05	1.39E-05	5.77E-05	5.05E-05	1.28E-05	5.77E-05	5.06E-05	1.90E-05	1.33E-06	3.92E-06	5.21E-08
11	CYP2R1	4.75E-05	1.29E-05	5.37E-06	2.74E-06	2.93E-05	8.74E-06	2.28E-05	2.02E-05	3.84E-06	2.28E-05	2.03E-05	9.30E-06	5.97E-07	2.11E-06	3.66E-08
11	CALCA	1.82E-05	5.08E-06	1.01E-06	6.61E-07	1.21E-05	1.79E-07	6.05E-06	4.52E-06	6.70E-07	6.11E-06	4.63E-06	8.11E-07	3.16E-07	2.80E-07	6.45E-08
11	CALCB	1.34E-05	3.88E-06	7.61E-07	5.13E-07	8.73E-06	1.35E-07	7.00E-06	6.35E-06	7.12E-07	7.00E-06	6.35E-06	7.68E-07	2.78E-07	1.99E-07	3.67E-08
11	INSC	6.53E-05	1.73E-05	5.24E-06	3.19E-06	4.27E-05	5.48E-08	3.61E-05	3.24E-05	1.14E-05	3.61E-05	3.24E-05	1.14E-05	1.46E-06	1.64E-06	8.62E-08
11	SOX6	7.85E-05	1.94E-05	8.86E-06	4.75E-06	5.02E-05	4.06E-05	4.42E-05	4.00E-05	1.10E-05	4.82E-05	4.75E-05	4.23E-05	1.41E-06	3.29E-06	3.68E-08
11	C11orf58	1.64E-05	4.14E-06	1.98E-06	1.10E-06	1.02E-05	0	9.17E-06	7.89E-06	1.77E-06	9.17E-06	7.89E-06	1.77E-06	3.57E-07	7.04E-07	4.17E-08
11	PLEKHA7	0.000152236	4.15E-05	1.70E-05	9.03E-06	9.37E-05	1.27E-06	8.13E-05	6.97E-05	1.84E-05	8.13E-05	6.97E-05	1.93E-05	2.54E-06	6.40E-06	7.99E-08
11	RPS13	1.73E-05	3.92E-06	2.64E-06	1.45E-06	1.08E-05	2.61E-06	1.06E-05	1.01E-05	3.19E-06	1.06E-05	1.01E-05	4.75E-06	4.59E-07	9.51E-07	4.02E-08
11	PIK3C2A	0.00013131	3.10E-05	1.85E-05	9.76E-06	8.18E-05	1.89E-05	6.49E-05	5.83E-05	1.61E-05	6.49E-05	5.84E-05	2.54E-05	2.76E-06	6.97E-06	2.99E-08
11	NUCB2	2.90E-05	6.83E-06	3.70E-06	2.37E-06	1.84E-05	1.96E-06	1.59E-05	1.44E-05	2.49E-06	1.59E-05	1.44E-05	3.86E-06	1.27E-06	1.07E-06	2.66E-08
11	NCR3LG1	3.97E-05	1.13E-05	4.16E-06	2.07E-06	2.43E-05	2.96E-08	1.01E-05	7.15E-06	0	1.01E-05	7.15E-06	2.96E-08	3.64E-07	1.67E-06	2.95E-08
11	KCNJ11	4.87E-05	1.41E-05	1.42E-06	6.51E-07	3.32E-05	2.52E-05	2.72E-05	2.45E-05	3.14E-06	2.82E-05	2.72E-05	2.52E-05	0	6.14E-07	3.68E-08
11	ABCC8	0.000183053	5.48E-05	1.45E-05	8.39E-06	0.00011379	7.57E-05	9.97E-05	8.91E-05	2.48E-05	0.000101089	9.34E-05	7.67E-05	3.47E-06	4.87E-06	4.41E-08
11	USH1C	0.000101932	2.66E-05	1.01E-05	6.01E-06	6.52E-05	1.06E-06	5.71E-05	5.11E-05	1.77E-05	5.71E-05	5.11E-05	1.82E-05	2.67E-06	3.27E-06	7.33E-08
11	OTOG	0.000323417	9.37E-05	2.43E-05	1.39E-05	0.000205398	2.39E-05	0.000145101	0.000127612	3.30E-05	0.000145152	0.000127827	4.77E-05	5.53E-06	8.34E-06	3.67E-08
11	MYOD1	6.60E-05	2.41E-05	1.36E-06	7.26E-07	4.05E-05	3.05E-05	3.58E-05	3.23E-05	1.16E-05	3.71E-05	3.55E-05	3.10E-05	1.83E-07	5.06E-07	3.67E-08
11	KCNC1	9.88E-05	3.39E-05	3.60E-06	1.77E-06	6.13E-05	5.34E-05	5.71E-05	5.19E-05	7.24E-06	5.96E-05	5.79E-05	5.39E-05	2.22E-07	1.46E-06	8.21E-08
11	SERGEF	4.17E-05	1.20E-05	5.01E-06	2.76E-06	2.47E-05	8.10E-06	1.81E-05	1.41E-05	3.50E-06	1.82E-05	1.43E-05	8.41E-06	9.07E-07	1.80E-06	4.61E-08
11	TPH1	3.61E-05	8.59E-06	4.12E-06	2.46E-06	2.34E-05	2.31E-05	2.10E-05	1.90E-05	6.01E-06	2.31E-05	2.31E-05	2.31E-05	1.09E-06	1.33E-06	2.90E-08
11	SAAL1	3.99E-05	1.05E-05	3.96E-06	2.34E-06	2.54E-05	8.01E-08	1.90E-05	1.61E-05	3.65E-06	1.90E-05	1.61E-05	3.67E-06	1.01E-06	1.30E-06	2.65E-08
11	MRGPRX3	3.57E-05	1.10E-05	1.68E-06	7.90E-07	2.30E-05	9.64E-07	8.86E-06	6.56E-06	0	8.86E-06	6.72E-06	9.64E-07	4.05E-08	7.11E-07	3.86E-08
11	MRGPRX4	3.52E-05	1.06E-05	1.48E-06	6.84E-07	2.32E-05	1.02E-06	8.91E-06	7.07E-06	0	8.91E-06	7.09E-06	1.02E-06	0	6.33E-07	5.11E-08
11	SAA2-SAA4	2.05E-05	5.23E-06	1.96E-06	1.12E-06	1.33E-05	0	8.65E-06	6.62E-06	5.80E-07	8.65E-06	6.62E-06	5.80E-07	4.08E-07	6.72E-07	3.68E-08
11	SAA4	1.25E-05	3.14E-06	1.02E-06	6.00E-07	8.37E-06	0	4.87E-06	3.62E-06	2.51E-07	4.87E-06	3.62E-06	2.51E-07	2.24E-07	3.39E-07	3.68E-08
11	SAA2	1.64E-05	2.95E-06	2.21E-06	1.22E-06	1.13E-05	0	5.72E-06	4.62E-06	5.95E-07	5.72E-06	4.62E-06	5.95E-07	2.66E-07	7.89E-07	1.69E-07
11	SAA1	1.31E-05	3.42E-06	1.88E-06	1.12E-06	7.77E-06	0	4.92E-06	4.31E-06	1.58E-07	4.92E-06	4.31E-06	1.58E-07	4.76E-07	6.08E-07	3.67E-08
11	HPS5	8.79E-05	2.21E-05	8.71E-06	4.97E-06	5.70E-05	5.30E-06	4.32E-05	3.83E-05	9.47E-06	4.32E-05	3.84E-05	1.32E-05	1.94E-06	2.99E-06	4.15E-08
11	GTF2H1	4.43E-05	1.02E-05	6.08E-06	3.53E-06	2.80E-05	6.76E-07	2.47E-05	2.16E-05	3.82E-06	2.47E-05	2.16E-05	4.23E-06	1.46E-06	2.04E-06	3.86E-08
11	LDHA	3.33E-05	7.85E-06	3.08E-06	1.77E-06	2.24E-05	1.21E-05	1.89E-05	1.71E-05	4.08E-06	1.91E-05	1.77E-05	1.24E-05	6.45E-07	1.04E-06	8.31E-08
11	LDHC	2.48E-05	5.68E-06	2.05E-06	1.26E-06	1.70E-05	9.90E-06	1.33E-05	1.24E-05	1.53E-06	1.36E-05	1.29E-05	1.03E-05	5.96E-07	6.36E-07	2.66E-08
11	LDHAL6A	2.57E-05	6.15E-06	2.28E-06	1.36E-06	1.73E-05	8.02E-06	1.29E-05	1.15E-05	4.59E-07	1.30E-05	1.18E-05	8.02E-06	5.90E-07	7.39E-07	2.66E-08
11	TSG101	3.60E-05	9.41E-06	3.88E-06	2.34E-06	2.27E-05	2.27E-06	2.06E-05	1.84E-05	5.00E-06	2.06E-05	1.84E-05	6.22E-06	1.07E-06	1.23E-06	4.24E-08
11	UEVLD	3.63E-05	9.32E-06	3.97E-06	2.42E-06	2.30E-05	1.16E-05	1.89E-05	1.71E-05	3.01E-06	1.90E-05	1.74E-05	1.19E-05	1.06E-06	1.23E-06	1.32E-07
11	SPTY2D1OS	4.75E-06	1.12E-06	6.60E-07	4.35E-07	2.97E-06	0	0	0	0	0	0	0	2.17E-07	1.80E-07	3.82E-08
11	SPTY2D1	6.03E-05	1.33E-05	9.15E-06	4.34E-06	3.78E-05	3.19E-07	2.38E-05	2.02E-05	2.92E-06	2.38E-05	2.02E-05	3.06E-06	4.46E-07	3.85E-06	3.83E-08
11	TMEM86A	2.57E-05	7.84E-06	1.78E-06	9.14E-07	1.61E-05	4.19E-07	1.29E-05	1.14E-05	1.25E-06	1.29E-05	1.14E-05	1.67E-06	1.81E-07	6.96E-07	3.67E-08
11	IGSF22	0.000147328	4.22E-05	1.11E-05	6.20E-06	9.40E-05	3.19E-06	7.44E-05	6.37E-05	3.35E-06	7.45E-05	6.37E-05	6.07E-06	2.20E-06	3.96E-06	3.85E-08
11	PTPN5	6.69E-05	2.06E-05	5.57E-06	3.17E-06	4.07E-05	6.71E-06	3.48E-05	3.20E-05	1.05E-05	3.48E-05	3.20E-05	1.34E-05	1.19E-06	1.92E-06	5.68E-08
11	MRGPRX1	3.36E-05	1.06E-05	1.52E-06	6.98E-07	2.14E-05	9.94E-07	8.31E-06	6.14E-06	0	8.31E-06	6.15E-06	9.94E-07	0	6.60E-07	3.85E-08
11	MRGPRX2	3.19E-05	9.71E-06	1.69E-06	7.99E-07	2.05E-05	1.41E-06	9.68E-06	7.68E-06	4.53E-07	9.68E-06	7.68E-06	1.46E-06	4.03E-08	7.14E-07	4.48E-08
11	ZDHHC13	4.67E-05	1.13E-05	6.64E-06	3.77E-06	2.88E-05	2.34E-06	2.32E-05	1.94E-05	3.54E-06	2.32E-05	1.94E-05	4.99E-06	1.43E-06	2.29E-06	5.08E-08
11	CSRP3	2.36E-05	4.15E-06	3.21E-06	1.69E-06	1.63E-05	7.84E-06	1.16E-05	1.07E-05	2.73E-06	1.17E-05	1.10E-05	8.01E-06	4.05E-07	1.21E-06	7.51E-08
11	E2F8	7.71E-05	2.10E-05	7.92E-06	4.22E-06	4.82E-05	2.87E-06	3.38E-05	2.92E-05	8.30E-06	3.38E-05	2.92E-05	9.42E-06	1.23E-06	2.96E-06	2.66E-08
11	NAV2	0.00026278	7.69E-05	1.76E-05	9.91E-06	0.000168353	2.14E-05	0.000146417	0.000136694	5.18E-05	0.00014646	0.000137133	6.18E-05	3.75E-06	6.12E-06	4.43E-08
11	LOC100126784	5.29E-08	0	5.29E-08	5.29E-08	0	0	0	0	0	0	0	0	5.29E-08	0	0
11	NAV2-AS2	1.95E-07	0	1.42E-07	1.42E-07	5.29E-08	0	5.29E-08	5.29E-08	0	5.29E-08	5.29E-08	0	1.42E-07	0	0
11	DBX1	5.59E-05	1.88E-05	3.25E-06	1.62E-06	3.39E-05	2.31E-05	3.00E-05	2.65E-05	9.89E-06	3.03E-05	2.74E-05	2.36E-05	2.76E-07	1.30E-06	4.26E-08
11	HTATIP2	3.23E-05	9.98E-06	2.16E-06	1.26E-06	2.02E-05	1.36E-06	1.53E-05	1.27E-05	3.01E-06	1.53E-05	1.27E-05	3.38E-06	4.52E-07	7.22E-07	8.34E-08
11	PRMT3	4.83E-05	1.35E-05	4.95E-06	2.98E-06	2.99E-05	4.89E-06	2.45E-05	2.16E-05	4.87E-06	2.45E-05	2.16E-05	7.26E-06	1.37E-06	1.58E-06	3.84E-08
11	SLC6A5	9.00E-05	2.84E-05	7.25E-06	4.14E-06	5.44E-05	1.55E-05	4.45E-05	3.88E-05	9.37E-06	4.45E-05	3.88E-05	1.76E-05	1.61E-06	2.49E-06	4.13E-08
11	NELL1	7.53E-05	1.83E-05	9.12E-06	5.20E-06	4.78E-05	2.21E-05	4.12E-05	3.70E-05	7.35E-06	4.13E-05	3.76E-05	2.29E-05	2.03E-06	3.14E-06	3.37E-08
11	ANO5	7.51E-05	1.77E-05	1.10E-05	6.09E-06	4.64E-05	1.35E-05	3.60E-05	3.28E-05	7.73E-06	3.60E-05	3.29E-05	1.57E-05	2.16E-06	3.90E-06	2.77E-08
11	SLC17A6	5.40E-05	1.50E-05	4.54E-06	2.60E-06	3.45E-05	5.74E-06	3.12E-05	2.78E-05	7.38E-06	3.12E-05	2.78E-05	9.62E-06	1.00E-06	1.55E-06	4.17E-08
11	FANCF	4.78E-05	1.32E-05	1.95E-06	8.97E-07	3.26E-05	7.06E-08	2.19E-05	1.90E-05	4.78E-06	2.19E-05	1.90E-05	4.82E-06	0	8.45E-07	5.20E-08
11	GAS2	2.70E-05	6.36E-06	3.95E-06	2.18E-06	1.67E-05	4.50E-06	1.46E-05	1.29E-05	3.02E-06	1.47E-05	1.31E-05	6.10E-06	6.66E-07	1.42E-06	9.06E-08
11	SVIP	1.12E-05	3.20E-06	9.71E-07	6.93E-07	7.07E-06	4.00E-07	4.15E-06	3.32E-06	6.08E-07	4.15E-06	3.32E-06	7.36E-07	3.61E-07	2.23E-07	1.10E-07
11	CCDC179	5.87E-06	1.25E-06	8.01E-07	5.26E-07	3.82E-06	0	1.52E-06	6.74E-07	0	1.52E-06	6.74E-07	0	2.64E-07	2.20E-07	4.15E-08
11	LUZP2	2.77E-05	7.13E-06	3.67E-06	2.20E-06	1.69E-05	0	1.29E-05	1.13E-05	2.75E-06	1.29E-05	1.13E-05	2.75E-06	1.00E-06	1.17E-06	2.99E-08
11	ANO3	9.33E-05	2.23E-05	1.25E-05	7.13E-06	5.85E-05	1.46E-05	4.86E-05	4.46E-05	1.42E-05	4.86E-05	4.46E-05	2.01E-05	2.81E-06	4.28E-06	4.02E-08
11	MUC15	2.91E-05	7.86E-06	2.49E-06	1.34E-06	1.87E-05	0	1.00E-05	8.66E-06	1.54E-06	1.00E-05	8.66E-06	1.54E-06	3.59E-07	9.23E-07	5.52E-08
11	SLC5A12	5.10E-05	1.30E-05	6.47E-06	3.60E-06	3.15E-05	1.78E-05	2.50E-05	2.31E-05	5.50E-06	2.51E-05	2.35E-05	1.80E-05	1.28E-06	2.30E-06	2.70E-08
11	FIBIN	2.23E-05	6.70E-06	1.41E-06	6.53E-07	1.42E-05	8.10E-09	1.22E-05	1.13E-05	2.99E-06	1.22E-05	1.13E-05	3.00E-06	0	6.01E-07	5.19E-08
11	BBOX1	3.08E-05	7.65E-06	3.21E-06	1.79E-06	2.00E-05	8.65E-06	1.63E-05	1.40E-05	3.71E-06	1.63E-05	1.40E-05	8.80E-06	6.15E-07	1.14E-06	3.64E-08
11	CCDC34	3.88E-05	1.10E-05	3.33E-06	1.74E-06	2.45E-05	2.43E-07	1.56E-05	1.23E-05	2.03E-06	1.56E-05	1.23E-05	2.20E-06	3.95E-07	1.27E-06	7.86E-08
11	LGR4	8.39E-05	2.48E-05	7.02E-06	3.97E-06	5.21E-05	1.17E-05	4.20E-05	3.66E-05	5.98E-06	4.22E-05	3.73E-05	1.59E-05	1.48E-06	2.45E-06	3.66E-08
11	LIN7C	1.88E-05	4.49E-06	2.63E-06	1.39E-06	1.16E-05	4.52E-07	1.13E-05	1.09E-05	4.01E-06	1.13E-05	1.09E-05	4.14E-06	3.64E-07	9.94E-07	2.77E-08
11	BDNF-AS	1.08E-07	3.04E-08	3.05E-08	1.36E-08	4.67E-08	0	4.67E-08	4.67E-08	0	4.67E-08	4.67E-08	0	0	1.36E-08	0
11	BDNF	3.86E-05	1.01E-05	4.36E-06	2.45E-06	2.41E-05	5.00E-06	1.67E-05	1.52E-05	1.94E-06	1.67E-05	1.52E-05	5.40E-06	8.72E-07	1.53E-06	5.41E-08
11	KIF18A	7.38E-05	1.74E-05	8.70E-06	4.80E-06	4.77E-05	1.34E-05	3.52E-05	3.15E-05	8.64E-06	3.52E-05	3.15E-05	1.54E-05	1.63E-06	3.13E-06	4.02E-08
11	METTL15	3.58E-05	6.36E-06	4.47E-06	2.47E-06	2.50E-05	2.95E-06	1.53E-05	1.31E-05	3.30E-06	1.53E-05	1.31E-05	5.21E-06	7.36E-07	1.61E-06	1.25E-07
11	KCNA4	5.77E-05	1.50E-05	3.44E-06	1.55E-06	3.93E-05	2.79E-05	2.84E-05	2.48E-05	1.78E-06	3.27E-05	3.18E-05	2.80E-05	0	1.51E-06	3.83E-08
